Pincode,State Code,District,Prepaid,Reverse Pickup,REPL,COD,Cash
673604,KL,Kozhikode,Y,Y,Y,Y,Y
389157,GJ,Panchmahal ,Y,Y,Y,Y,Y
142043,PB,Moga,Y,Y,Y,Y,Y
577146,KA,Hassan,Y,Y,Y,Y,Y
683561,KL,Ernakulam,Y,Y,Y,Y,Y
606604,TN,Tiruvannamalai,Y,Y,Y,Y,Y
342007,RJ,Jodhpur,Y,Y,Y,Y,Y
767062,OR,Sonapur,Y,Y,Y,Y,Y
721128,WB,WEST MIDNAPORE,Y,Y,N,Y,N
624616,TN,Dindigul,Y,Y,Y,Y,Y
637504,TN,Salem,Y,Y,Y,Y,Y
628005,TN,Tuticorin,Y,Y,Y,Y,Y
608001,TN,Cuddalore,Y,Y,Y,Y,Y
712308,WB,Hooghly,Y,Y,Y,Y,Y
177043,HP,Kangra,Y,Y,N,Y,N
509103,TS,Mahabub Nagar,Y,Y,N,Y,N
502285,TS,Medak,Y,Y,Y,Y,Y
583220,KA,Bellary,Y,Y,N,Y,N
124514,HR,Rohtak,Y,Y,N,Y,N
533210,AP,East Godavari,Y,Y,N,Y,N
533238,AP,East Godavari,Y,Y,N,Y,N
411052,MH,Pune,Y,Y,Y,Y,Y
754229,OR,Kendrapara,Y,Y,Y,Y,Y
574265,KA,Bantwal,Y,Y,Y,Y,Y
207121,UP,Etah,Y,Y,Y,Y,Y
209202,UP,Kanpur Dehat,Y,Y,Y,Y,Y
770039,OR,Sundergarh,Y,Y,Y,Y,Y
799251,TR,North Tripura,Y,Y,Y,Y,Y
831012,JH,East Singhbhum,Y,Y,Y,Y,Y
431109,MH,Aurangabad,Y,Y,N,Y,N
516106,AP,Cuddapah,Y,Y,Y,Y,Y
522309,AP,Guntur,Y,Y,Y,Y,Y
518533,AP,Kurnool,Y,Y,Y,Y,Y
485111,MP,Satna,Y,Y,N,Y,N
388540,GJ,Anand,Y,Y,Y,Y,Y
686146,KL,Kottayam,Y,Y,Y,Y,Y
361162,GJ,Jamnagar,Y,Y,Y,Y,Y
387530,GJ,Kheda,Y,Y,N,Y,N
400613,MH,Mumbai,Y,Y,Y,Y,Y
227309,UP,Lucknow,Y,Y,Y,Y,Y
387435,GJ,Kheda ,Y,Y,Y,Y,Y
403531,GA,North Goa,Y,Y,Y,Y,Y
442104,MH,Wardha,Y,Y,Y,Y,Y
854115,BR,Katihar,Y,Y,Y,Y,Y
224235,UP,Ambedkar Nagar,Y,Y,Y,Y,Y
722168,WB,Bankura,Y,Y,N,Y,N
788805,AS,Cachar,Y,Y,Y,Y,Y
781310,AS,Nalbari,Y,Y,Y,Y,Y
676122,KL,Malappuram,Y,Y,N,Y,N
523109,AP,Prakasam,Y,Y,Y,Y,Y
452015,MP,Indore,Y,Y,Y,Y,Y
691319,KL,Kollam,Y,Y,Y,Y,Y
530017,AP,Visakhapatnam,Y,Y,Y,Y,Y
423213,MH,Nashik,Y,Y,Y,Y,Y
244504,UP,Moradabad,Y,Y,Y,Y,Y
577440,KA,Chickmagalur,Y,Y,N,Y,N
585260,KA,Gulbarga,Y,Y,Y,Y,Y
531082,AP,Visakhapatnam,Y,Y,Y,Y,Y
442203,MH,Wardha,Y,Y,Y,Y,Y
686584,KL,Kottayam,Y,Y,Y,Y,Y
603309,TN,Kanchipuram,Y,Y,Y,Y,Y
522001,AP,Guntur,Y,Y,Y,Y,Y
493114,CG,Raipur,Y,Y,Y,Y,Y
490006,CG,Durg,Y,Y,Y,Y,Y
497111,CG,Surguja,Y,Y,Y,Y,Y
531118,AP,Visakhapatnam,Y,Y,N,Y,N
632008,TN,Vellore,Y,Y,Y,Y,Y
613301,TN,Gandarvakkottai,Y,Y,Y,Y,Y
628210,TN,Tuticorin,Y,Y,Y,Y,Y
247771,UP,Muzaffarnagar,Y,Y,Y,Y,Y
148101,PB,Sangrur,Y,Y,Y,Y,Y
221409,UP,Sant Ravidas Nagar,Y,Y,Y,Y,Y
689502,KL,Pathanamthitta,Y,Y,Y,Y,Y
176061,HP,Kangra,Y,Y,Y,Y,Y
180013,JK,Jammu,Y,Y,Y,Y,Y
575012,KA,Dakshina Kannada,Y,Y,Y,Y,Y
571433,KA,Mandya,Y,Y,Y,Y,Y
392015,GJ,Bharuch,Y,Y,Y,Y,Y
125021,HR,Bhaiwani,Y,Y,Y,Y,Y
424306,MH,Dhule,Y,Y,Y,Y,Y
685512,KL,Idukki,Y,Y,Y,Y,Y
455001,MP,Dewas,Y,Y,Y,Y,Y
380018,GJ,Ahmedabad,Y,Y,Y,Y,Y
521180,AP,Krishna,Y,Y,Y,Y,Y
500890,TS,Hyderabad,Y,Y,Y,Y,Y
393041,GJ,Bharuch,Y,Y,N,Y,N
560037,KA,Bangalore,Y,Y,Y,Y,Y
825411,JH,Hazaribag,Y,Y,N,Y,N
226006,UP,Lucknow,Y,Y,Y,Y,Y
416204,MH,Kolhapur,Y,Y,Y,Y,Y
362235,GJ,Junagadh,Y,Y,Y,Y,Y
362245,GJ,Porbandar,Y,Y,Y,Y,Y
151108,PB,Bathinda,Y,Y,N,Y,N
752003,OR,Puri,Y,Y,Y,Y,Y
842002,BR,Muzaffarpur,Y,Y,Y,Y,Y
222146,UP,Jaunpur,Y,Y,Y,Y,Y
590008,KA,Belguam ,Y,Y,Y,Y,Y
680689,KL,Angamaly,Y,Y,Y,Y,Y
143305,PB,Amritsar,Y,Y,Y,Y,Y
673618,KL,Kozhikode,Y,Y,Y,Y,Y
261501,UP,Kheri,Y,Y,Y,Y,Y
507316,TS,Khammam,Y,Y,Y,Y,Y
734213,WB,Darjiling,Y,Y,N,Y,N
534198,AP,West Godavari,Y,Y,N,Y,N
322252,RJ,Karauli,Y,Y,Y,Y,Y
632518,TN,Vellore,Y,Y,Y,Y,Y
263126,UK,Nainital,Y,Y,Y,Y,Y
134114,CH,Panchkula,Y,Y,Y,Y,Y
580008,KA,Dharwad,Y,Y,Y,Y,Y
509001,TS,Mahabub Nagar,Y,Y,Y,Y,Y
301411,RJ,Alwar,Y,Y,Y,Y,Y
695584,KL,Thiruvananthapuram,Y,Y,Y,Y,Y
560094,KA,Bangalore,Y,Y,Y,Y,Y
522101,AP,Guntur,Y,Y,Y,Y,Y
440037,MH,Nagpur,Y,Y,Y,Y,Y
799204,TR,Dhalai,Y,Y,Y,Y,Y
560038,KA,Bangalore,Y,Y,Y,Y,Y
141421,PB,Ludhiana,Y,Y,Y,Y,Y
421605,MH,Thane,Y,Y,Y,Y,Y
415103,MH,Satara,Y,Y,Y,Y,Y
518155,AP,Kurnool,Y,Y,N,Y,N
518218,AP,Kurnool,Y,Y,Y,Y,Y
305624,RJ,Ajmer,Y,Y,Y,Y,Y
147006,PB,Nabha,Y,Y,Y,Y,Y
444710,MH,Amravati,Y,Y,Y,Y,Y
743204,WB,North 24 Parganas,Y,Y,Y,Y,Y
143119,PB,Amritsar,Y,Y,Y,Y,Y
570009,KA,Mysore,Y,Y,Y,Y,Y
400703,MH,Thane,Y,Y,Y,Y,Y
700156,WB,North 24 Parganas,Y,Y,Y,Y,Y
690520,KL,KOLLAM,Y,Y,Y,Y,Y
403802,GA,South Goa,Y,Y,Y,Y,Y
686679,KL,Muvattupuzha,Y,Y,Y,Y,Y
600067,TN,Tiruvallur,Y,Y,Y,Y,Y
411220,MH,Pune,Y,Y,Y,Y,Y
533297,AP,East Godavari,Y,Y,Y,Y,Y
612610,TN,Kodavasal,Y,Y,N,Y,N
642104,TN,Coimbatore,Y,Y,Y,Y,Y
396409,GJ,Navsari,Y,Y,Y,Y,Y
523291,AP,Prakasam,Y,Y,Y,Y,Y
517101,AP,Chittoor,Y,Y,Y,Y,Y
700150,WB,South 24 Parganas,Y,Y,Y,Y,Y
628202,TN,Tuticorin,Y,Y,Y,Y,Y
574248,KA,Dakshina Kannada,Y,Y,Y,Y,Y
847107,BR,Muzaffarpur,Y,Y,Y,Y,Y
483334,MP,Katni,Y,Y,N,Y,N
465680,MP,Rajgarh,Y,Y,N,Y,N
490025,CG,Durg,Y,Y,Y,Y,Y
576230,KA,Udupi,Y,Y,Y,Y,Y
322219,RJ,Sawai Madhopur,Y,Y,Y,Y,Y
603113,TN,Tiruvallur,Y,Y,Y,Y,Y
600019,TN,Tiruvallur,Y,Y,Y,Y,Y
620010,TN,Tiruchirappalli,Y,Y,Y,Y,Y
670582,KL,Kannur,Y,Y,N,Y,N
712706,WB,Hooghly,Y,Y,Y,Y,Y
144505,PB,Nawanshahr,Y,Y,Y,Y,Y
331021,RJ,Churu,Y,Y,N,Y,N
689678,KL,Pathanamthitta,Y,Y,Y,Y,Y
444807,MH,Amravati,Y,Y,Y,Y,Y
425110,MH,Jalgaon,Y,Y,Y,Y,Y
756042,OR,Baleswar,Y,Y,Y,Y,Y
700160,WB,Kolkata,Y,Y,Y,Y,Y
734203,WB,Darjiling,Y,Y,Y,Y,Y
518005,AP,Kurnool,Y,Y,Y,Y,Y
688545,KL,Alappuzha,Y,Y,Y,Y,Y
221005,UP,Varanasi,Y,Y,Y,Y,Y
764048,OR,Malkangiri,Y,Y,N,Y,N
281406,UP,Mathura,Y,Y,Y,Y,Y
695304,KL,Thiruvananthapuram,Y,Y,Y,Y,Y
424312,MH,Aurangabad,Y,Y,Y,Y,Y
758031,OR,Kendujhar,Y,Y,N,Y,N
821305,BR,Rohtas,Y,Y,Y,Y,Y
700065,WB,Bankura,Y,Y,Y,Y,Y
177001,HP,Hamirpur(Hp),Y,Y,Y,Y,Y
177007,HP,Hamirpur(Hp),Y,Y,Y,Y,Y
722166,WB,Bankura,Y,Y,Y,Y,Y
246193,UK,Pauri Garhwal,Y,Y,Y,Y,Y
277301,UP,Ballia,Y,Y,Y,Y,Y
284403,UP,Lalitpur,Y,Y,Y,Y,Y
577431,KA,Shimoga,Y,Y,N,Y,N
814124,JH,Dumka,Y,Y,Y,Y,Y
848210,BR,Samastipur,Y,Y,Y,Y,Y
786610,AS,Dibrugarh,Y,Y,Y,Y,Y
845451,BR,West Champaran,Y,Y,Y,Y,Y
395013,GJ,Surat,Y,Y,Y,Y,Y
411050,MH,Pune,Y,Y,Y,Y,Y
411003,MH,Pune,Y,Y,Y,Y,Y
679522,KL,Palakkad,Y,Y,Y,Y,Y
175003,HP,Mandi,Y,Y,Y,Y,Y
224158,UP,Faizabad,Y,Y,Y,Y,Y
416520,MH,Sindhudurg,Y,Y,Y,Y,Y
575025,KA,Dakshina Kannada,Y,Y,Y,Y,Y
630405,TN,Sivaganga,Y,Y,Y,Y,Y
384246,GJ,Patan,Y,Y,N,Y,N
767026,OR,Balangir,Y,Y,Y,Y,Y
603003,TN,Chengalpattu,Y,Y,Y,Y,Y
678553,KL,Palakkad,Y,Y,Y,Y,Y
110093,DL,East Delhi,Y,Y,Y,Y,Y
535221,AP,Vizianagaram,Y,Y,N,Y,N
621110,TN,Salem,Y,Y,Y,Y,Y
636101,TN,Salem,Y,Y,Y,Y,Y
636503,TN,Salem,Y,Y,Y,Y,Y
636010,TN,Salem,Y,Y,Y,Y,Y
624402,TN,Dindigul,Y,Y,Y,Y,Y
627817,TN,Tirunelveli,Y,Y,Y,Y,Y
736159,WB,Cooch Behar,Y,Y,Y,Y,Y
143502,PB,Amritsar,Y,Y,Y,Y,Y
741234,WB,Haringhata,Y,Y,N,Y,N
126101,HR,Jind,Y,Y,N,Y,N
754211,OR,Kendrapara,Y,Y,Y,Y,Y
311013,RJ,BHILWARA,Y,Y,Y,Y,Y
243637,UP,Budaun,Y,Y,Y,Y,Y
458002,MP,Mandsaur,Y,Y,N,Y,N
591240,KA,Belgaum,Y,Y,Y,Y,Y
507117,TS,Khammam,Y,Y,Y,Y,Y
431205,MH,Jalna,Y,Y,Y,Y,Y
741238,WB,Nadia,Y,Y,N,Y,N
713364,WB,Bardhaman,Y,Y,Y,Y,Y
560024,KA,Bangalore,Y,Y,Y,Y,Y
524307,AP,Nellore,Y,Y,Y,Y,Y
743330,WB,South 24 Parganas,Y,Y,Y,Y,Y
226103,UP,LUCKNOW,Y,Y,N,Y,N
388365,GJ,Anand,Y,Y,Y,Y,Y
505212,TS,Karim Nagar,Y,Y,Y,Y,Y
413010,MH,Solapur,Y,Y,Y,Y,Y
691551,KL,Pathanamthitta,Y,Y,Y,Y,Y
383317,GJ,Sabarkantha,Y,Y,Y,Y,Y
413501,MH,Osmanabad,Y,Y,Y,Y,Y
230138,UP,Pratapgarh,Y,Y,Y,Y,Y
691541,KL,Kollam,Y,Y,Y,Y,Y
273161,UP,Maharajganj,Y,Y,N,Y,N
274204,UP,Deoria,Y,Y,N,Y,N
210424,UP,Mahoba,Y,Y,N,Y,N
210429,UP,Mahoba,Y,Y,Y,Y,Y
244717,UK,Udham Singh Nagar,Y,Y,Y,Y,Y
785615,AS,Golaghat,Y,Y,Y,Y,Y
731127,WB,Birbhum,Y,Y,Y,Y,Y
581304,KA,Uttara Kannada,Y,Y,Y,Y,Y
591236,KA,Belgaum,Y,Y,Y,Y,Y
785009,AS,Jorhat,Y,Y,Y,Y,Y
680004,KL,Thrissur,Y,Y,Y,Y,Y
581203,KA,Haveri,Y,Y,Y,Y,Y
680028,KL,Thrissur,Y,Y,Y,Y,Y
670141,KL,Kannur,Y,Y,Y,Y,Y
700163,WB,North 24 Parganas,Y,Y,Y,Y,Y
210204,UP,Chitrakoot,Y,Y,Y,Y,Y
679105,KL,Thrissur,Y,Y,Y,Y,Y
686502,KL,Kottayam,Y,Y,Y,Y,Y
516175,AP,Cuddapah,Y,Y,Y,Y,Y
734320,WB,Darjiling,Y,Y,N,Y,N
425501,MH,Jalgaon,Y,Y,Y,Y,Y
229802,UP,Raebareli,Y,Y,Y,Y,Y
673020,KL,Kozhikode,Y,Y,Y,Y,Y
472339,MP,Tikamgarh,Y,Y,Y,Y,Y
635806,TN,Vellore,Y,Y,Y,Y,Y
636309,TN,Salem,Y,Y,Y,Y,Y
612801,TN,Nidamangalam,Y,Y,Y,Y,Y
638656,TN,Erode,Y,Y,N,Y,N
635126,TN,Krishnagiri,Y,Y,Y,Y,Y
624003,TN,Dindigul,Y,Y,Y,Y,Y
144222,PB,Hoshiarpur,Y,Y,Y,Y,Y
177034,HP,Kangra,Y,Y,Y,Y,Y
585309,KA,Gulbarga,Y,Y,Y,Y,Y
122207,HR,Delhi NCR,Y,Y,Y,Y,Y
122005,HR,Gurgaon,Y,Y,Y,Y,Y
143511,PB,Gurdaspur,Y,Y,Y,Y,Y
221308,UP,Sant Ravidas Nagar,Y,Y,Y,Y,Y
123505,HR,Gurgaon,Y,Y,Y,Y,Y
754217,OR,Kendrapara,Y,Y,Y,Y,Y
241404,UP,Hardoi,Y,Y,Y,Y,Y
126112,HR,Jind,Y,Y,N,Y,N
852113,BR,Madhepura,Y,Y,Y,Y,Y
206246,UP,Auraiya,Y,Y,Y,Y,Y
416412,MH,Sangli,Y,Y,N,Y,N
425412,MH,Nandurbar,Y,Y,Y,Y,Y
133003,HR,Ambala,Y,Y,Y,Y,Y
522315,AP,Guntur,Y,Y,Y,Y,Y
522615,AP,Guntur,Y,Y,Y,Y,Y
824235,BR,Gaya,Y,Y,Y,Y,Y
400094,MH,Mumbai,Y,Y,Y,Y,Y
533240,AP,East Godavari,Y,Y,Y,Y,Y
752115,OR,Khorda,Y,Y,Y,Y,Y
221002,UP,Varanasi,Y,Y,Y,Y,Y
307026,RJ,Sirohi,Y,Y,Y,Y,Y
246725,UP,Bijnor,Y,Y,Y,Y,Y
400080,MH,Mumbai,Y,Y,Y,Y,Y
800005,BR,Patna,Y,Y,Y,Y,Y
535204,AP,Vizianagaram,Y,Y,N,Y,N
471606,MP,Chhatarpur,Y,Y,N,Y,N
262907,UP,Kheri,Y,Y,Y,Y,Y
246166,UK,Pauri Garhwal,Y,Y,Y,Y,Y
811105,BR,Sheikhpura,Y,Y,N,Y,N
787026,AS,Dhemaji,Y,Y,Y,Y,Y
679581,KL,Tirur,Y,Y,Y,Y,Y
521344,AP,West Godavari,Y,Y,Y,Y,Y
581102,KA,Haveri,Y,Y,Y,Y,Y
576104,KA,Udupi,Y,Y,Y,Y,Y
272176,UP,Sant Kabir Nagar,Y,Y,N,Y,N
562122,KA,Bangalore Rural,Y,Y,Y,Y,Y
603311,TN,Kanchipuram,Y,Y,Y,Y,Y
683562,KL,Ernakulam,Y,Y,Y,Y,Y
495557,CG,Janjgir-Champa,Y,Y,N,Y,N
678532,KL,Palakkad,Y,Y,Y,Y,Y
493996,CG,Raipur,Y,Y,Y,Y,Y
576222,KA,Udupi,Y,Y,Y,Y,Y
629855,TN,Kanyakumari,Y,Y,Y,Y,Y
630610,TN,Sivaganga,Y,Y,Y,Y,Y
621714,TN,Ariyalur,Y,Y,Y,Y,Y
643234,TN,Nilgiris,Y,Y,Y,Y,Y
627102,TN,Tirunelveli,Y,Y,Y,Y,Y
502290,TS,Medak,Y,Y,Y,Y,Y
509337,TS,Mahabub Nagar,Y,Y,Y,Y,Y
144509,PB,Nawanshahr,Y,Y,Y,Y,Y
151210,PB,Muktsar,Y,Y,Y,Y,Y
228120,UP,Sultanpur,Y,Y,Y,Y,Y
751021,OR,Khorda,Y,Y,Y,Y,Y
206255,UP,Auraiya,Y,Y,Y,Y,Y
824123,BR,Aurangabad(Bh),Y,Y,Y,Y,Y
413720,MH,Ahmed Nagar,Y,Y,Y,Y,Y
425310,MH,Jalgaon,Y,Y,N,Y,N
380061,GJ,Ahmedabad,Y,Y,Y,Y,Y
522614,AP,Guntur,Y,Y,Y,Y,Y
743166,WB,North 24 Parganas,Y,Y,N,Y,N
229402,UP,Raebareli,Y,Y,Y,Y,Y
391250,GJ,Vadodara,Y,Y,Y,Y,Y
382225,GJ,Ahmedabad,Y,Y,Y,Y,Y
764072,OR,Nabarangapur,Y,Y,N,Y,N
848216,BR,SAMASTIPUR,Y,Y,Y,Y,Y
754020,OR,Cuttack,Y,Y,Y,Y,Y
175051,HP,Mandi,Y,Y,N,Y,N
262905,UP,Kheri,Y,Y,Y,Y,Y
573126,KA,Hassan,Y,Y,Y,Y,Y
813223,BR,Bhagalpur,Y,Y,Y,Y,Y
814133,JH,Pakur,Y,Y,Y,Y,Y
754290,OR,Cuttack,Y,Y,N,Y,N
680585,KL,,Y,Y,Y,Y,Y
524005,AP,Nellore,Y,Y,Y,Y,Y
680613,KL,Thrissur,Y,Y,Y,Y,Y
673612,KL,Kozhikode,Y,Y,Y,Y,Y
584139,KA,Raichur,Y,Y,Y,Y,Y
680018,KL,Thrissur,Y,Y,Y,Y,Y
584102,KA,Raichur,Y,Y,Y,Y,Y
515231,AP,Ananthapur,Y,Y,Y,Y,Y
452018,MP,Indore,Y,Y,Y,Y,Y
533307,AP,East Godavari,Y,Y,Y,Y,Y
572224,KA,Tumkur,Y,Y,Y,Y,Y
415706,MH,Ratnagiri,Y,Y,Y,Y,Y
507136,TS,Khammam,Y,Y,N,Y,N
673592,KL,Wayanad,Y,Y,Y,Y,Y
383110,GJ,Sabarkantha,Y,Y,Y,Y,Y
606001,TN,Cuddalore,Y,Y,Y,Y,Y
630302,TN,Sivaganga,Y,Y,Y,Y,Y
621111,TN,Tiruchirappalli,Y,Y,Y,Y,Y
625521,TN,Theni,Y,Y,Y,Y,Y
610003,TN,Nagapattinam,Y,Y,N,Y,N
627857,TN,Tirunelveli,Y,Y,Y,Y,Y
723147,WB,Puruliya,Y,Y,N,Y,N
500080,TS,Hyderabad,Y,Y,Y,Y,Y
201004,UP,Ghaziabad,Y,Y,Y,Y,Y
171001,HP,Shimla,Y,Y,Y,Y,Y
736123,WB,Jalpaiguri,Y,Y,Y,Y,Y
742102,WB,Murshidabad,Y,Y,Y,Y,Y
151211,HR,Muktsar,Y,Y,N,Y,N
332703,RJ,Sikar,Y,Y,N,Y,N
534328,AP,West Godavari,Y,Y,Y,Y,Y
132024,HR,Karnal,Y,Y,Y,Y,Y
515425,AP,Ananthapur,Y,Y,Y,Y,Y
205001,UP,Mainpuri,Y,Y,Y,Y,Y
423607,MH,Ahmed Nagar,Y,Y,Y,Y,Y
756043,OR,Baleswar,Y,Y,N,Y,N
423401,MH,Nashik,Y,Y,Y,Y,Y
500060,TS,Hyderabad,Y,Y,Y,Y,Y
313021,RJ,Chittorgarh,Y,Y,Y,Y,Y
440030,MH,Nagpur,Y,Y,Y,Y,Y
410401,MH,Pune,Y,Y,Y,Y,Y
521158,AP,Krishna,Y,Y,Y,Y,Y
401016,MH,Mumbai,Y,Y,Y,Y,Y
502101,TS,Medak,Y,Y,Y,Y,Y
445205,MH,Yavatmal,Y,Y,N,Y,N
244241,UP,Jyotiba Phule Nagar,Y,Y,Y,Y,Y
396330,GJ,Ahmedabad,Y,Y,Y,Y,Y
500016,TS,Hyderabad,Y,Y,Y,Y,Y
500049,TS,K.V.Rangareddy,Y,Y,Y,Y,Y
834010,JH,Ranchi,Y,Y,Y,Y,Y
686662,KL,Muvattupuzha,Y,Y,N,Y,N
225122,UP,Barabanki,Y,Y,Y,Y,Y
466446,MP,Sehore,Y,Y,Y,Y,Y
721404,WB,Purba Medinipur,Y,Y,Y,Y,Y
825167,JH,Giridh,Y,Y,N,Y,N
781366,AS,Kamrup,Y,Y,Y,Y,Y
733209,WB,North Dinajpur,Y,Y,N,Y,N
590018,KA,Belgaum,Y,Y,Y,Y,Y
520010,AP,Krishna,Y,Y,Y,Y,Y
581196,KA,Hubli,Y,Y,Y,Y,Y
212203,UP,Kaushambi,Y,Y,Y,Y,Y
530029,AP,Visakhapatnam,Y,Y,Y,Y,Y
502291,TS,Medak,Y,Y,Y,Y,Y
583116,KA,Bellary,Y,Y,N,Y,N
421602,MH,Thane,Y,Y,Y,Y,Y
486338,MP,Rewa,Y,Y,Y,Y,Y
360520,GJ,Jamnagar,Y,Y,N,Y,N
225408,UP,Barabanki,Y,Y,Y,Y,Y
626549,TN,Thoothukudi,Y,Y,Y,Y,Y
621107,TN,Perambalur,Y,Y,Y,Y,Y
632405,TN,Vellore,Y,Y,Y,Y,Y
626108,TN,Virudhunagar,Y,Y,Y,Y,Y
629157,TN,Kanyakumari,Y,Y,Y,Y,Y
629164,TN,Kanyakumari,Y,Y,Y,Y,Y
625018,TN,Madurai,Y,Y,Y,Y,Y
622101,TN,Pudukkottai,Y,Y,Y,Y,Y
627755,TN,Tirunelveli,Y,Y,Y,Y,Y
603211,TN,,Y,Y,Y,Y,Y
502371,TS,Medak,Y,Y,Y,Y,Y
176207,HP,Chamba,Y,Y,N,Y,N
712503,WB,Hooghly,Y,Y,Y,Y,Y
712704,WB,Hooghly,Y,Y,Y,Y,Y
713153,WB,Bardhaman,Y,Y,Y,Y,Y
333001,RJ,Jhujhunu,Y,Y,Y,Y,Y
151504,PB,Mansa,Y,Y,N,Y,N
311026,RJ,Bhilwara,Y,Y,N,Y,N
605011,PU,Pondicherry,Y,Y,Y,Y,Y
415301,MH,Sangli,Y,Y,Y,Y,Y
209831,UP,Unnao,Y,Y,Y,Y,Y
802157,BR,Bhojpur,Y,Y,Y,Y,Y
824103,BR,Aurangabad(Bh),Y,Y,N,Y,N
126110,HR,Jind,Y,Y,Y,Y,Y
364006,GJ,Bhavnagar,Y,Y,Y,Y,Y
721445,WB,West Midnapore,Y,Y,Y,Y,Y
784101,AS,Balipara,Y,Y,N,Y,N
421401,MH,Thane,Y,Y,N,Y,N
509339,TS,Mahabub Nagar,Y,Y,Y,Y,Y
700116,WB,Barrackpore,Y,Y,Y,Y,Y
421301,MH,Thane,Y,Y,Y,Y,Y
755001,OR,Jajapur,Y,Y,N,Y,N
401201,MH,Thane,Y,Y,Y,Y,Y
450001,MP,Khandwa,Y,Y,Y,Y,Y
202281,UP,Aligarh,Y,Y,Y,Y,Y
804425,BR,Jehanabad,Y,Y,Y,Y,Y
516437,AP,Cuddapah,Y,Y,Y,Y,Y
721163,WB,Howrah,Y,Y,Y,Y,Y
226301,UP,Lucknow,Y,Y,Y,Y,Y
756033,OR,Baleswar,Y,Y,N,Y,N
202165,UP,Aligarh,Y,Y,Y,Y,Y
505481,TS,Karim Nagar,Y,Y,Y,Y,Y
845452,BR,West Champaran,Y,Y,Y,Y,Y
768027,OR,Bargarh,Y,Y,Y,Y,Y
753071,OR,Cuttack,Y,Y,Y,Y,Y
172029,HP,Shimla,Y,Y,Y,Y,Y
470672,MP,Damoh,Y,Y,Y,Y,Y
757053,OR,Mayurbhanj,Y,Y,N,Y,N
679576,KL,MALAPPURAM,Y,Y,Y,Y,Y
563114,KA,Kolar,Y,Y,Y,Y,Y
680618,KL,Thrissur,Y,Y,Y,Y,Y
530010,AP,Visakhapatnam,Y,Y,Y,Y,Y
531075,AP,Visakhapatnam,Y,Y,N,Y,N
798617,NL,Mokokchung,Y,Y,Y,Y,Y
583122,KA,Bellary,Y,Y,Y,Y,Y
679339,KL,Malappuram,Y,Y,Y,Y,Y
175010,HP,Mandi,Y,Y,Y,Y,Y
230302,UP,Pratapgarh,Y,Y,Y,Y,Y
571435,KA,Mandya,Y,Y,Y,Y,Y
571478,KA,Mandya,Y,Y,Y,Y,Y
788162,AS,Hailakandi,Y,Y,Y,Y,Y
680125,KL,Thrissur,Y,Y,Y,Y,Y
581403,KA,Uttara Kannada,Y,Y,N,Y,N
473115,MP,Guna,Y,Y,Y,Y,Y
410218,MH,Thane ,Y,Y,Y,Y,Y
630312,TN,Sivaganga,Y,Y,Y,Y,Y
623110,TN,Silukku,Y,Y,Y,Y,Y
632319,TN,Vellore,Y,Y,Y,Y,Y
625522,TN,Theni,Y,Y,Y,Y,Y
625540,TN,Theni,Y,Y,Y,Y,Y
629158,TN,Kanyakumari,Y,Y,Y,Y,Y
636009,TN,Salem,Y,Y,Y,Y,Y
636106,TN,Salem,Y,Y,Y,Y,Y
624303,TN,Dindigul,Y,Y,Y,Y,Y
600105,TN,Chennai,Y,Y,Y,Y,Y
623566,TN,Ramanathapuram,Y,Y,Y,Y,Y
181134,JK,JAMMU,Y,Y,Y,Y,Y
695030,KL,Trivandrum,Y,Y,Y,Y,Y
389352,GJ,Panchmahal ,Y,Y,Y,Y,Y
143518,PB,Gurdaspur,Y,Y,Y,Y,Y
210201,UP,Banda,Y,Y,Y,Y,Y
735216,WB,Jalpaiguri,Y,Y,N,Y,N
742166,WB,Murshidabad,Y,Y,N,Y,N
742227,WB,Murshidabad,Y,Y,Y,Y,Y
176049,HP,Hamirpur(Hp),Y,Y,N,Y,N
134105,HR,Panchkula,Y,Y,Y,Y,Y
756162,OR,Bhadrak,Y,Y,Y,Y,Y
243725,UP,BUDAUN,Y,Y,Y,Y,Y
415528,MH,Satara,Y,Y,Y,Y,Y
181113,JK,Jammu,Y,Y,Y,Y,Y
848142,BR,Samastipur,Y,Y,Y,Y,Y
360021,GJ,Rajkot,Y,Y,Y,Y,Y
303807,RJ,Jaipur,Y,Y,Y,Y,Y
303901,RJ,Jaipur,Y,Y,Y,Y,Y
147004,PB,Patiala,Y,Y,Y,Y,Y
262124,UP,Pilibhit,Y,Y,Y,Y,Y
263128,UK,Nainital,Y,Y,Y,Y,Y
753009,OR,Cuttack,Y,Y,Y,Y,Y
573219,KA,Hassan,Y,Y,Y,Y,Y
573220,KA,Hassan,Y,Y,Y,Y,Y
209625,UP,Farrukhabad,Y,Y,Y,Y,Y
768001,OR,Sambalpur,Y,Y,Y,Y,Y
811102,BR,Sheikhpura,Y,Y,N,Y,N
560004,KA,Bangalore,Y,Y,Y,Y,Y
756120,OR,Bhadrak,Y,Y,N,Y,N
581325,KA,Uttara Kannada,Y,Y,Y,Y,Y
590001,KA,Belgaum,Y,Y,Y,Y,Y
389155,GJ,Dahod,Y,Y,Y,Y,Y
508246,TS,Nalgonda,Y,Y,Y,Y,Y
306502,RJ,Pali,Y,Y,N,Y,N
587330,KA,BAGALKOT,Y,Y,Y,Y,Y
